date,time,lat,lon,LEVEL_FELONY,LEVEL_MISDEMEANOR,LEVEL_VIOLATION,zipcode
05/17/2017,15:04:00,40.759869755,-73.828970412,0,1,0,11355
05/17/2017,15:00:00,40.737203099,-73.983272598,0,1,0,10010
05/17/2017,15:00:00,40.752198698,-73.993465045,0,0,1,10072
05/17/2017,15:00:00,40.694383038000005,-73.912588382,1,0,0,11237
05/17/2017,15:00:00,40.692241674,-73.987300996,1,0,0,11201
05/17/2017,15:00:00,40.690873075,-73.83930178899999,1,0,0,11418
05/17/2017,15:00:00,40.76299528,-73.728535652,0,1,0,11362
05/17/2017,15:00:00,40.692241674,-73.987300996,1,0,0,11201
05/17/2017,15:00:00,40.827259235999996,-73.938693737,0,0,1,10039
05/17/2017,15:00:00,40.619100339,-73.914174627,1,0,0,11234
05/17/2017,15:00:00,40.765554142,-73.954703137,1,0,0,10075
05/17/2017,15:00:00,40.60277623,-73.750117365,0,0,1,11691
05/17/2017,15:00:00,40.672353607,-73.795751561,1,0,0,11436
05/17/2017,15:00:00,40.830442538,-73.871349147,0,1,0,10472
05/17/2017,15:00:00,40.876891457,-73.846836459,0,1,0,10469
05/17/2017,15:00:00,40.711248886,-74.015129462,0,1,0,10280
05/17/2017,15:00:00,40.623226819,-74.149226973,0,1,0,10302
05/17/2017,15:00:00,40.846595122,-73.89576934899999,0,1,0,10457
05/17/2017,14:56:00,40.567035268000005,-74.11312306,0,1,0,10306
05/17/2017,14:55:00,40.737023123,-73.997093032,0,1,0,10011
05/17/2017,14:51:00,40.733926841,-73.871582398,0,1,0,11373
05/17/2017,14:50:00,40.836016182,-73.8611293,0,1,0,10462
05/17/2017,14:00:00,40.757379416999996,-73.83401937100001,0,1,0,11352
05/17/2017,14:50:00,40.714161273,-73.777562051,0,1,0,11432
05/17/2017,14:50:00,40.717878444,-73.99710829600001,0,1,0,10013
05/17/2017,14:50:00,40.793627415,-73.97240579,0,1,0,10024
05/17/2017,14:47:00,40.823348716999995,-73.865256652,1,0,0,10473
05/17/2017,14:45:00,40.678877172,-73.954131077,1,0,0,11216
05/17/2017,14:45:00,40.812755573000004,-73.93763777699999,0,1,0,10037
05/17/2017,14:45:00,40.876601708,-73.847733903,0,1,0,10469
05/17/2017,14:40:00,40.717351458,-73.997436592,0,1,0,10013
05/17/2017,14:40:00,40.851278365,-73.91328586899999,0,1,0,10453
05/17/2017,14:40:00,40.705463143,-74.013353629,0,1,0,10005
05/17/2017,14:40:00,40.854914933,-73.896443133,0,0,1,10457
05/17/2017,14:40:00,40.855017438000004,-73.883075218,0,0,1,10458
05/17/2017,14:35:00,40.674309371,-73.982026598,1,0,0,11217
05/17/2017,14:35:00,40.579162625,-74.000372232,0,1,0,11224
05/17/2017,14:35:00,40.526813528000005,-74.17756561899999,0,1,0,10312
05/17/2017,14:35:00,40.780604921,-73.978325707,0,1,0,10023
05/17/2017,14:35:00,40.724119259,-73.986389377,0,1,0,10003
05/17/2017,14:30:00,40.695051109,-73.91779484,0,0,1,11237
05/17/2017,14:30:00,40.758232371,-73.977430585,0,1,0,10020
05/17/2017,14:30:00,40.839601874,-73.938064365,0,1,0,10032
05/17/2017,14:30:00,40.603154394,-73.988960095,0,1,0,11214
05/17/2017,14:25:00,40.711321241,-74.000787786,1,0,0,10015
05/17/2017,14:25:00,40.597565742,-73.971557772,0,0,1,11223
05/17/2017,14:20:00,40.695051109,-73.91779484,0,1,0,11237
05/17/2017,14:20:00,40.849587813,-73.934350139,0,1,0,10033
05/17/2017,14:20:00,40.70412667,-73.94267693399999,1,0,0,11206
05/17/2017,14:18:00,40.781011678,-73.946362412,1,0,0,10028
05/17/2017,14:15:00,40.87503538,-73.84841367199999,0,1,0,10469
05/17/2017,14:15:00,40.604840222,-73.99862573899999,0,0,1,11214
05/17/2017,14:15:00,40.760679624,-73.972553,0,1,0,10022
05/17/2017,14:15:00,40.595365808000004,-74.086179432,0,1,0,10304
05/17/2017,14:15:00,40.887313634,-73.847271758,0,1,0,10466
