date,time,lat,lon,LEVEL_FELONY,LEVEL_MISDEMEANOR,LEVEL_VIOLATION
04/17/2017,18:45:00,40.868757868,-73.894964487,0,1,0
04/17/2017,18:43:00,40.691471233,-73.944079726,0,1,0
04/17/2017,18:40:00,40.82563988,-73.929159826,0,1,0
04/17/2017,18:40:00,40.835851006999995,-73.91054501800001,0,1,0
04/17/2017,18:40:00,40.758383403,-73.833608982,0,1,0
04/17/2017,18:35:00,40.845079926,-73.89264895,0,1,0
04/17/2017,18:35:00,40.852381909,-73.91351577100001,0,1,0
04/17/2017,18:32:00,40.667315264,-73.917937162,0,0,1
04/17/2017,18:30:00,40.814286944,-73.92364456,0,1,0
04/17/2017,18:30:00,40.671204177,-73.957780905,0,1,0
04/17/2017,18:30:00,40.866012164000004,-73.867339484,1,0,0
04/17/2017,18:30:00,40.556207263000005,-74.166930416,0,0,1
04/17/2017,18:30:00,40.738219329,-73.866482495,1,0,0
04/17/2017,18:30:00,40.838289935,-73.924314505,0,0,1
04/17/2017,18:30:00,40.684916048000005,-73.988921322,0,1,0
04/17/2017,18:30:00,40.761160071,-73.895859725,0,0,1
04/17/2017,18:30:00,40.756074831999996,-73.730484112,1,0,0
04/17/2017,18:20:00,40.828205443,-73.859461754,0,1,0
04/17/2017,18:17:00,40.837842121,-73.919627752,0,1,0
04/17/2017,18:15:00,40.893443821999995,-73.854654342,1,0,0
04/17/2017,18:15:00,40.645493426,-73.890580938,0,1,0
04/17/2017,18:15:00,40.731260467,-73.865706254,0,1,0
04/17/2017,18:10:00,40.657322593,-73.91196657,0,1,0
04/17/2017,18:10:00,40.757839003,-73.99121211100001,1,0,0
04/17/2017,18:10:00,40.819095837,-73.942852488,0,1,0
04/17/2017,18:10:00,40.74626375,-73.868472956,0,1,0
04/17/2017,18:10:00,40.640018042,-73.921364958,0,1,0
04/17/2017,18:10:00,40.790168148,-73.84796408300001,0,0,1
04/17/2017,18:10:00,40.574627929,-73.991970544,0,1,0
04/17/2017,18:05:00,40.763976222,-73.973241135,0,1,0
04/17/2017,18:05:00,40.70008745,-73.90659418,0,1,0
04/17/2017,18:05:00,40.73948342,-73.979735608,1,0,0
04/17/2017,18:00:00,40.816844318,-73.848069331,0,1,0
04/17/2017,18:00:00,40.674266376,-73.800244831,1,0,0
04/17/2017,18:00:00,40.574627929,-73.991970544,0,1,0
04/17/2017,18:00:00,40.747301899,-73.887183659,1,0,0
04/17/2017,18:00:00,40.827663925,-73.886097092,1,0,0
04/17/2017,18:00:00,40.757768628,-73.862808458,0,1,0
04/17/2017,18:00:00,40.677034841,-73.952679445,1,0,0
04/17/2017,18:00:00,40.816767106,-73.92622124100001,0,1,0
04/17/2017,18:00:00,40.672296411,-73.929405609,0,0,1
04/17/2017,18:00:00,40.587910795999996,-74.103008888,0,0,1
04/17/2017,18:00:00,40.819032295,-73.889442965,0,1,0
04/17/2017,18:00:00,40.818945624,-73.864777825,0,1,0
04/17/2017,17:55:00,40.699324157,-73.831570888,0,1,0
04/17/2017,17:55:00,40.879630509,-73.864256622,0,1,0
04/17/2017,17:50:00,40.812691573,-73.904326415,1,0,0
04/17/2017,17:50:00,40.682423328,-73.97064184,1,0,0
04/17/2017,17:50:00,40.67278405,-73.866472894,1,0,0
04/17/2017,17:50:00,40.666778375999996,-73.92349981,1,0,0
04/17/2017,17:50:00,40.80111356,-73.9346869,0,1,0
04/17/2017,17:48:00,40.664968699,-73.885989221,0,1,0
04/17/2017,17:45:00,40.802742781,-73.93757130600001,0,1,0
04/17/2017,17:45:00,40.748859184000004,-73.872372879,0,1,0
04/17/2017,17:45:00,40.720040968,-74.009384651,1,0,0
04/17/2017,17:40:00,40.669306440999996,-73.895711151,0,0,1
04/17/2017,17:40:00,40.713829823000005,-74.005567357,0,1,0
04/17/2017,17:35:00,40.712411497,-73.8262173,0,1,0
04/17/2017,17:35:00,40.653057731,-73.92857183699999,0,1,0
04/17/2017,17:30:00,40.798292546999996,-73.940822467,0,1,0
04/17/2017,17:30:00,40.815795526,-73.885864513,0,1,0
04/17/2017,17:30:00,40.576645978,-73.976480396,0,1,0
04/17/2017,17:30:00,40.657704196,-73.962355926,0,1,0
04/17/2017,17:30:00,40.658157754,-74.000441155,0,1,0
04/17/2017,17:30:00,40.82506399,-73.877397261,0,1,0
04/17/2017,17:30:00,40.861559813,-73.924718235,0,1,0
04/17/2017,17:30:00,40.627761072,-74.140634213,0,0,1
04/17/2017,17:30:00,40.753499935,-73.896362572,0,1,0
04/17/2017,17:25:00,40.841183585,-73.879893816,0,1,0
04/17/2017,17:20:00,40.56207524,-74.113283814,0,1,0
04/17/2017,17:20:00,40.664968699,-73.885989221,0,1,0
04/17/2017,17:20:00,40.664968699,-73.885989221,0,1,0
04/17/2017,12:00:00,40.655309091999996,-73.90317537199999,0,1,0
04/17/2017,17:19:00,40.636398913,-73.985319154,0,1,0
04/17/2017,17:18:00,40.759577798,-73.8301407,0,0,1
04/17/2017,17:16:00,40.696742111,-73.754215348,0,1,0
04/17/2017,17:16:00,40.624830625,-73.964672792,0,1,0
04/17/2017,17:15:00,40.861638737,-73.927964612,1,0,0
04/17/2017,17:15:00,40.782945457,-73.974764553,1,0,0
04/17/2017,17:15:00,40.647973442,-73.953489252,0,0,1
04/17/2017,17:10:00,40.681340936,-73.872559783,0,1,0
04/17/2017,17:10:00,40.745676707,-73.987720275,1,0,0
04/17/2017,17:10:00,40.681340936,-73.872559783,0,1,0
04/17/2017,17:10:00,40.635210934,-74.009859117,0,1,0
04/17/2017,17:07:00,40.750430768,-73.989282176,0,1,0
04/17/2017,17:05:00,40.808513327,-73.921465721,0,0,1
04/17/2017,17:00:00,40.688050229,-73.947749702,0,0,1
