,Address ZIP,Address City,DCA License Number,License Type,License Expiration Date
15178,11375,FOREST HILLS,2060146-DCA,Business,02/28/2019
15179,11368,CORONA,2042704-DCA,Business,07/31/2019
15181,11230,BROOKLYN,1357682-DCA,Individual,02/28/2019
15182,11226,BROOKLYN,1342329-DCA,Business,12/31/2017
15183,11520,FREEPORT,2056978-DCA,Individual,02/28/2019
15184,11375,FOREST HILLS,1099710-DCA,Business,12/31/2017
15185,10280,NEW YORK,2010316-DCA,Business,03/31/2019
15186,11224,BROOKLYN,1426530-DCA,Business,03/15/2019
15187,10451,BRONX,2059722-DCA,Business,06/30/2018
15188,11757,LINDENHURST,2015749-DCA,Individual,02/28/2019
15189,11414,HOWARD BEACH,2048617-DCA,Individual,02/28/2019
15190,10466,BRONX,2044063-DCA,Individual,07/31/2018
15191,11236,BROOKLYN,1113828-DCA,Business,06/30/2018
15192,10021,NEW YORK,1180841-DCA,Business,12/31/2017
15193,11237,BROOKLYN,2015380-1-DCA,Business,12/31/2017
15194,10307,STATEN ISLAND,2053392-DCA,Individual,10/31/2018
15195,11215,BROOKLYN,2048118-DCA,Individual,02/28/2019
15196,11373,ELMHURST,1447025-DCA,Business,02/28/2019
15197,11233,BROOKLYN,2047772-DCA,Business,02/28/2019
15198,11756,LEVITTOWN,2004583-DCA,Business,02/28/2019
15199,11429,QUEENS VLG,1049003-DCA,Business,12/31/2017
15200,10457,BRONX,1220076-DCA,Business,12/31/2017
15201,11103,ASTORIA,2046611-DCA,Individual,02/28/2019
15202,10001,NEW YORK,1453805-DCA,Business,12/31/2018
15203,10039,NEW YORK,2012626-DCA,Business,12/31/2018
15204,11378,MASPETH,0825705-DCA,Individual,02/28/2019
15205,10309,STATEN ISLAND,2011607-DCA,Individual,02/28/2019
15206,11372,JACKSON HEIGHTS,1430517-DCA,Business,03/31/2018
15207,11693,BROAD CHANNEL,1345396-DCA,Business,02/28/2019
15208,11213,BROOKLYN,1403914-DCA,Business,12/31/2018
15209,11421,WOODHAVEN,1472911-DCA,Business,02/28/2019
15210,10312,STATEN ISLAND,1232158-DCA,Business,12/31/2017
15211,10038,NEW YORK,2053828-DCA,Business,12/31/2017
15212,11235,BROOKLYN,2026673-DCA,Business,03/31/2018
15213,11368,CORONA,1468875-DCA,Business,02/28/2019
15214,11379,MIDDLE VILLAGE,1419313-DCA,Business,02/28/2019
15215,11385,RIDGEWOOD,2050591-2-DCA,Business,12/31/2018
15216,11233,BROOKLYN,1433607-DCA,Business,07/31/2019
15217,11205,BROOKLYN,2053498-DCA,Individual,05/31/2019
15218,10025,NEW YORK,1251579-DCA,Business,02/28/2019
15219,11210,BROOKLYN,1219717-DCA,Business,02/28/2019
15220,11220,BROOKLYN,1454256-DCA,Business,03/31/2018
15222,11211,BROOKLYN,0881486-DCA,Business,02/28/2019
15223,10473,BRONX,0818286-DCA,Individual,05/31/2019
15224,10017,NEW YORK,2030832-DCA,Business,06/30/2018
15225,11554,EAST MEADOW,1353389-DCA,Individual,02/28/2019
15226,11233,BROOKLYN,2037785-DCA,Individual,05/31/2019
15227,11413,LAURELTON,1259224-DCA,Individual,02/28/2019
15228,11801,HICKSVILLE,2056827-DCA,Individual,02/28/2019
15229,10472,BRONX,1209494-DCA,Business,12/31/2018
15230,10941,MIDDLETOWN,1038477-DCA,Individual,10/31/2018
15231,10010,NEW YORK,1463559-DCA,Individual,02/28/2019
15232,11208,BROOKLYN,1131902-DCA,Individual,09/30/2018
15233,11218,BROOKLYN,1304303-DCA,Business,02/28/2019
15234,10040,NEW YORK,1003669-DCA,Business,06/30/2018
15235,11220,BROOKLYN,2055163-DCA,Business,07/31/2019
15237,11223,BROOKLYN,1009644-DCA,Individual,02/28/2019
15238,11552,W HEMPSTEAD,1092643-DCA,Individual,02/28/2019
15239,10017,NEW YORK,2060215-DCA,Individual,07/31/2018
15240,11361,BAYSIDE,1068671-DCA,Business,12/31/2017
15241,11367,FLUSHING,2052316-DCA,Individual,02/28/2019
15242,10019,NEW YORK,0851982-DCA,Business,03/31/2019
15243,10032,NEW YORK,1385587-DCA,Individual,09/30/2018
15244,10012,NEW YORK,1418984-DCA,Business,07/31/2019
15245,11210,BROOKLYN,2059331-DCA,Business,12/31/2018
15246,11419,S RICHMOND HL,2031977-DCA,Individual,10/31/2018
15247,10014,NEW YORK,2021847-DCA,Business,12/31/2017
15248,11705,BAYPORT,2002916-DCA,Business,02/28/2019
15249,10119,NEW YORK,1367325-DCA,Business,12/31/2017
15250,11223,BROOKLYN,1021181-DCA,Individual,10/31/2018
15251,11234,BROOKLYN,1152187-DCA,Business,02/28/2019
15252,10305,STATEN ISLAND,1458057-DCA,Business,03/15/2018
15253,11427,QUEENS VLG,1428440-DCA,Individual,02/28/2019
15254,11232,BROOKLYN,2030439-DCA,Business,02/28/2019
15255,11236,BROOKLYN,0783653-DCA,Business,07/31/2019
15256,10305,STATEN ISLAND,2043095-1-DCA,Business,12/31/2017
15257,11413,LAURELTON,2047901-DCA,Individual,10/31/2018
15258,11356,COLLEGE POINT,1229672-DCA,Business,02/28/2019
15259,11106,ASTORIA,1409612-DCA,Business,12/31/2018
15260,11101,LONG ISLAND CITY,0923855-DCA,Individual,02/28/2019
15261,11377,WOODSIDE,1363694-DCA,Individual,05/31/2019
15262,10306,STATEN ISLAND,1274448-DCA,Individual,10/31/2018
15263,10033,NEW YORK,2020490-2-DCA,Business,12/31/2018
15264,10016,NEW YORK,1241335-DCA,Business,12/31/2018
15265,10457,BRONX,2057978-DCA,Individual,02/28/2019
15266,11725,COMMACK,1311600-DCA,Individual,02/28/2019
15267,10451,BRONX,1101565-DCA,Business,02/28/2019
15268,11040,NEW HYDE PARK,0982570-DCA,Individual,02/28/2019
15269,10453,BRONX,2026185-DCA,Business,12/31/2018
15270,11558,ISLAND PARK,2034590-DCA,Business,03/15/2018
15271,10312,STATEN ISLAND,0873841-DCA,Individual,02/28/2019
15272,11220,BROOKLYN,1039740-DCA,Individual,05/31/2019
15273,11377,WOODSIDE,2031763-DCA,Business,02/28/2019
15274,11220,BROOKLYN,2028290-DCA,Business,03/31/2018
15275,10018,NEW YORK,1473496-DCA,Business,02/28/2019
15276,11225,BROOKLYN,1463742-DCA,Individual,09/30/2018
15277,11229,BROOKLYN,2037105-DCA,Business,03/15/2019
15278,10040,NEW YORK,2013256-DCA,Business,07/31/2019
15279,10310,STATEN ISLAND,0797076-DCA,Individual,02/28/2019
15280,11355,FLUSHING,2047463-DCA,Business,03/31/2018
15282,10001,NEW YORK,1245838-DCA,Business,12/31/2018
15283,11419,SOUTH RICHMOND HILL,2037261-DCA,Individual,02/28/2019
15284,10305,STATEN ISLAND,1458076-DCA,Business,03/15/2018
15285,11355,FLUSHING,1278983-DCA,Individual,02/28/2019
15286,10302,STATEN ISLAND,1281604-DCA,Business,12/31/2017
15287,11201,BROOKLYN,2021289-DCA,Business,12/31/2018
15288,11234,BROOKLYN,2002682-DCA,Business,02/28/2019
15289,11412,SAINT ALBANS,1337309-DCA,Individual,09/30/2018
15290,11747,MELVILLE,2037407-DCA,Individual,02/28/2019
15291,11233,BROOKLYN,1221517-DCA,Business,02/28/2019
15292,10308,STATEN ISLAND,1263703-DCA,Business,02/28/2019
15293,11354,FLUSHING,2059858-DCA,Business,12/31/2019
15294,10025,NEW YORK,0846279-DCA,Individual,05/31/2019
15295,11225,BROOKLYN,2006009-DCA,Individual,02/28/2018
15296,11385,RIDGEWOOD,2052058-DCA,Individual,10/31/2018
15297,10025,NEW YORK,2016171-DCA,Business,03/31/2018
15298,11375,FOREST HILLS,1328460-DCA,Business,12/31/2017
15299,11434,JAMAICA,2003410-DCA,Business,07/31/2019
15300,11050,PORT WASHINGTON,0859929-DCA,Business,02/28/2019
15301,11242,BROOKLYN,1388511-DCA,Business,02/28/2018
15302,11103,ASTORIA,2003134-DCA,Business,03/31/2018
15303,10011,NEW YORK,2059611-DCA,Business,12/31/2018
15304,10314,STATEN ISLAND,1130954-DCA,Individual,02/28/2019
15305,10472,BRONX,1409414-DCA,Business,07/31/2019
15306,11105,ASTORIA,2010070-DCA,Business,02/28/2019
15307,10456,BRONX,2031341-DCA,Business,11/01/2017
15308,10550,MOUNT VERNON,2029899-DCA,Business,02/28/2019
15309,11235,BROOKLYN,2028323-DCA,Business,03/31/2018
15310,11220,BROOKLYN,1351198-DCA,Individual,02/28/2019
15311,11231,BROOKLYN,1434201-DCA,Business,02/28/2019
15312,10472,BRONX,2048276-DCA,Business,02/28/2019
15313,10014,NEW YORK,1382062-DCA,Business,12/15/2017
15314,11214,BROOKLYN,1278691-DCA,Business,02/28/2019
15315,11214,BROOKLYN,2017431-DCA,Individual,04/30/2018
15316,11204,BROOKLYN,2045116-DCA,Individual,10/31/2018
15317,10455,BRONX,2001590-DCA,Individual,10/31/2018
15318,11219,BROOKLYN,1336996-DCA,Business,02/28/2019
15319,10454,BRONX,2020848-2-DCA,Business,12/31/2018
15320,10019,NEW YORK,1140792-DCA,Business,09/30/2018
15321,11364,BAYSIDE,2028953-DCA,Individual,02/28/2019
15322,11692,ARVERNE,2011159-DCA,Business,07/31/2019
15323,10459,BRONX,2022199-DCA,Business,03/15/2018
15324,11741,HOLBROOK,2056988-DCA,Individual,02/28/2019
15325,11236,BROOKLYN,2032423-DCA,Individual,10/31/2018
15326,11004,GLEN OAKS,1423209-DCA,Business,12/31/2018
15327,10314,STATEN ISLAND,2002839-DCA,Business,02/28/2019
15328,11366,FRESH MEADOWS,1263270-DCA,Individual,02/28/2019
15329,11040,NEW HYDE PARK,1337294-DCA,Business,02/28/2019
15331,11598,WOODMERE,0770680-DCA,Individual,02/28/2019
15332,11239,BROOKLYN,2046578-DCA,Business,12/31/2018
15333,11222,BROOKLYN,2025674-DCA,Business,02/28/2019
15334,11415,KEW GARDENS,2029942-DCA,Individual,02/28/2019
15335,10026,NEW YORK,1336733-DCA,Individual,04/30/2018
15336,11590,WESTBURY,2050633-DCA,Business,02/28/2019
15337,10458,BRONX,2017039-DCA,Individual,02/28/2019
15338,10001,NEW YORK,2022736-DCA,Business,06/30/2018
15339,11420,JAMAICA,1301249-DCA,Business,12/31/2017
15340,10034,NEW YORK,1089291-DCA,Business,07/31/2019
15341,11105,ASTORIA,2043340-DCA,Business,02/28/2019
15342,11106,ASTORIA,1172435-DCA,Individual,09/30/2018
15343,10528,HARRISON,2032198-DCA,Business,02/28/2019
15344,10307,STATEN ISLAND,2048967-2-DCA,Business,12/31/2018
15345,11228,BROOKLYN,1306746-DCA,Individual,02/28/2019
15346,10028,NEW YORK,2033211-1-DCA,Business,12/31/2017
15347,10027,NEW YORK,1312649-DCA,Business,12/31/2017
15348,10461,BRONX,0815020-DCA,Business,02/28/2019
15349,11717,BRENTWOOD,2047754-DCA,Business,02/28/2019
15351,11220,BROOKLYN,1324492-DCA,Business,12/31/2017
15352,11590,WESTBURY,1298918-DCA,Individual,02/28/2019
15353,10019,NEW YORK,0982918-DCA,Business,03/31/2019
15354,11385,RIDGEWOOD,1033642-DCA,Business,07/31/2019
15355,10462,BRONX,1309141-DCA,Business,07/31/2019
15356,10021,NEW YORK,0939598-DCA,Individual,05/31/2019
15357,10314,STATEN ISLAND,1470830-DCA,Business,02/28/2019
15358,10022,NEW YORK,2008034-DCA,Business,03/31/2018
15359,10027,NEW YORK,2043260-1-DCA,Business,12/31/2017
15360,10603,WHITE PLAINS,1100190-DCA,Individual,02/28/2018
15361,10461,BRONX,2037194-1-DCA,Business,12/31/2017
15362,11385,GLENDALE,0965553-DCA,Business,07/31/2019
15363,10465,BRONX,1344784-DCA,Business,12/31/2017
15364,11420,S OZONE PARK,1334399-DCA,Business,12/31/2017
15365,10032,NEW YORK,2015475-DCA,Business,12/31/2018
15366,10459,BRONX,1305555-DCA,Business,12/31/2017
15367,11375,FOREST HILLS,1274765-DCA,Individual,02/28/2019
15368,11105,ASTORIA,0871819-DCA,Individual,10/31/2018
15369,11204,BROOKLYN,1285435-DCA,Business,02/28/2019
15370,10001,NEW YORK,1180979-DCA,Business,03/31/2019
15372,11803,PLAINVIEW,1227245-DCA,Individual,10/31/2018
15373,10003,NEW YORK,1234291-DCA,Business,03/31/2019
15374,11215,BROOKLYN,2015558-DCA,Individual,06/15/2018
15375,10473,BRONX,1204886-DCA,Business,02/28/2019
15376,11238,BROOKLYN,2038426-1-DCA,Business,12/31/2017
15377,11357,WHITESTONE,1339039-DCA,Individual,02/28/2019
15378,11434,JAMAICA,1076217-DCA,Business,02/28/2019
15379,10022,NEW YORK,0918852-DCA,Individual,10/31/2018
15380,11419,SOUTH RICHMOND HILL,0958999-DCA,Business,02/28/2019
15381,11520,FREEPORT,2057531-DCA,Business,02/28/2019
15382,11215,BROOKLYN,1366087-DCA,Business,12/31/2017
15383,11355,FLUSHING,2059535-DCA,Business,03/31/2019
15384,10304,STATEN ISLAND,1247554-DCA,Business,04/30/2018
15385,11803,PLAINVIEW,1303677-DCA,Business,02/28/2019
15386,10465,BRONX,1340012-DCA,Individual,10/31/2018
15387,11566,MERRICK,1304160-DCA,Individual,02/28/2018
15388,10583,SCARSDALE,1310442-DCA,Individual,02/28/2019
15389,11101,Long Is City,0921389-DCA,Individual,02/28/2019
15390,10031,NEW YORK,1463338-DCA,Business,03/31/2018
15391,11354,FLUSHING,0942810-DCA,Business,02/28/2019
15392,11234,BROOKLYN,1288564-DCA,Business,02/28/2019
15393,11421,WOODHAVEN,1269476-DCA,Business,07/31/2019
15394,10006,NEW YORK,2054868-DCA,Business,02/28/2019
15395,11221,BROOKLYN,2006595-DCA,Business,03/15/2019
15396,11201,BROOKLYN,2056334-DCA,Business,12/31/2018
15397,10036,NEW YORK,2044230-DCA,Business,04/30/2018
15398,10035,NEW YORK,0952650-DCA,Individual,02/28/2019
15399,10453,BRONX,2052206-DCA,Individual,07/31/2018
15400,10036,NEW YORK,2056916-DCA,Business,04/30/2018
15402,11378,MASPETH,2040826-DCA,Business,12/31/2017
15403,10024,NEW YORK,0920296-DCA,Business,02/28/2019
15404,10456,BRONX,2030009-DCA,Business,03/31/2018
15405,10075,NEW YORK,0977684-DCA,Individual,02/28/2019
15406,10029,NEW YORK,1121967-DCA,Business,12/31/2017
15407,10003,NEW YORK,2056599-DCA,Business,03/31/2018
15408,11236,BROOKLYN,2035963-DCA,Business,12/31/2017
15409,11433,JAMAICA,1472950-DCA,Business,12/31/2018
15410,11234,BROOKLYN,1242457-DCA,Individual,02/28/2019
15411,11213,BROOKLYN,1413257-DCA,Individual,02/28/2019
15413,10579,PUTNAM VALLEY,1196827-DCA,Business,03/15/2018
15414,10461,BRONX,1127805-DCA,Business,02/28/2019
15415,11368,CORONA,2046010-DCA,Business,07/31/2019
15416,10014,NEW YORK,1164329-DCA,Business,05/01/2018
15417,11372,JACKSON HEIGHTS,1341524-DCA,Business,07/31/2019
15418,11432,JAMAICA,2050122-DCA,Business,02/28/2019
15419,10305,STATEN ISLAND,2007624-DCA,Business,02/28/2019
15420,11105,ASTORIA,2033700-DCA,Individual,02/28/2019
15421,10468,BRONX,0997212-DCA,Individual,09/30/2018
15422,11416,OZONE PARK,1139374-DCA,Business,02/28/2019
15423,11230,BROOKLYN,1308081-DCA,Business,12/31/2017
15424,10018,NEW YORK,2057097-DCA,Business,05/01/2018
15426,10173,NEW YORK,2046413-DCA,Business,02/28/2019
15427,11357,WHITESTONE,1441601-DCA,Business,02/28/2019
15428,10017,NEW YORK,2053382-DCA,Individual,07/31/2018
15429,11373,ELMHURST,1044812-DCA,Business,12/31/2018
15430,11358,FLUSHING,2049088-DCA,Individual,02/28/2019
15432,10701,YONKERS,1215080-DCA,Business,02/28/2019
15433,10123,NEW YORK,2015037-DCA,Business,06/30/2018
15434,11419,SOUTH RICHMOND HILL,2008587-DCA,Individual,02/28/2019
15435,11412,SAINT ALBANS,2026421-DCA,Business,02/28/2019
15436,10075,NEW YORK,1364309-DCA,Business,12/31/2017
15437,11228,BROOKLYN,1406500-DCA,Individual,02/28/2019
15438,10029,NEW YORK,2051637-2-DCA,Business,12/31/2018
15439,10306,STATEN ISLAND,2034796-DCA,Business,03/15/2018
15440,10039,NEW YORK,1198017-DCA,Individual,02/28/2019
15441,10029,NEW YORK,1409979-DCA,Business,07/31/2019
15442,11358,FLUSHING,2010848-DCA,Business,07/31/2019
15443,11417,OZONE PARK,2006562-DCA,Individual,10/31/2018
15444,11581,VALLEY STREAM,1321097-DCA,Individual,10/31/2018
15445,11223,BROOKLYN,0976658-DCA,Individual,02/28/2019
15446,11220,BROOKLYN,1089844-DCA,Business,07/31/2019
15447,10461,BRONX,1454349-DCA,Individual,02/28/2019
15448,10040,NEW YORK,2024349-DCA,Business,07/31/2019
15449,11238,BROOKLYN,2058131-DCA,Business,02/28/2019
15450,10451,BRONX,2033924-DCA,Individual,10/31/2018
15451,11230,BROOKLYN,1024107-DCA,Individual,05/31/2019
15452,11354,FLUSHING,2009442-DCA,Business,03/31/2018
15454,10013,NEW YORK,2059401-DCA,Business,12/31/2019
15455,10031,NEW YORK,2002451-DCA,Individual,02/28/2019
15456,11218,BROOKLYN,1221907-DCA,Business,02/28/2019
15457,11378,MASPETH,2056892-DCA,Business,02/28/2019
15458,11419,S RICHMOND HL,1185185-DCA,Individual,02/28/2019
15459,11234,BROOKLYN,1460713-DCA,Business,02/28/2019
15460,10314,STATEN ISLAND,1253311-DCA,Business,06/30/2018
15461,10011,NEW YORK,2032638-DCA,Business,07/31/2019
15462,11230,BROOKLYN,2060125-DCA,Individual,04/30/2018
15463,11362,LITTLE NECK,2060508-DCA,Business,12/31/2019
15464,11233,BROOKLYN,1200545-DCA,Individual,02/28/2019
15465,11105,ASTORIA,2059274-DCA,Business,02/28/2019
15466,10458,BRONX,2049451-DCA,Business,12/31/2018
15467,11103,ASTORIA,2059788-DCA,Business,12/31/2019
15468,11222,BROOKLYN,1413009-DCA,Business,04/30/2018
15469,11212,BROOKLYN,2047647-DCA,Business,03/31/2018
15470,11235,BROOKLYN,2045584-DCA,Business,07/31/2019
15471,11214,BROOKLYN,1148494-DCA,Business,02/28/2019
15472,11237,BROOKLYN,1468480-DCA,Business,03/31/2019
15473,10016,NEW YORK,2034471-1-DCA,Business,12/31/2017
15474,11360,BAYSIDE,1095693-DCA,Individual,02/28/2019
15475,11249,BROOKLYN,2006294-DCA,Business,03/31/2019
15476,11566,MERRICK,1019333-DCA,Individual,02/28/2019
15478,10025,NEW YORK,1431478-DCA,Business,03/31/2019
15479,10466,BRONX,2058998-DCA,Individual,02/28/2019
15480,11430,Jamaica,2008963-1891-DCA,Business,12/31/2017
15481,10038,NEW YORK,1268813-DCA,Business,12/31/2017
15482,11572,OCEANSIDE,1061197-DCA,Individual,02/28/2019
15483,11378,MASPETH,1415109-DCA,Individual,10/31/2018
15484,10310,STATEN ISLAND,0934623-DCA,Business,12/31/2017
15486,11418,RICHMOND HILL,2016470-DCA,Business,12/31/2017
15487,11434,JAMAICA,1467934-DCA,Business,12/31/2018
15488,11220,BROOKLYN,1432091-DCA,Business,12/31/2017
15489,10456,BRONX,2018453-DCA,Individual,02/28/2019
15490,11766,MOUNT SINAI,2048494-DCA,Individual,02/28/2019
15491,11419,SOUTH RICHMOND HILL,2008732-DCA,Individual,02/28/2019
15493,11103,ASTORIA,2039713-DCA,Business,06/30/2018
15494,11235,BROOKLYN,2046562-DCA,Business,11/01/2018
15495,10304,STATEN ISLAND,0918049-DCA,Individual,02/28/2019
15496,10705,YONKERS,2020902-DCA,Business,02/28/2019
15497,11207,BROOKLYN,2048351-2-DCA,Business,12/31/2018
15498,11364,BAYSIDE,1472444-DCA,Individual,02/28/2019
15499,11432,JAMAICA,2048096-2-DCA,Business,12/31/2018
15500,10595,VALHALLA,2003441-DCA,Individual,02/28/2019
15501,11563,LYNBROOK,1413550-DCA,Business,02/28/2018
15502,10458,BRONX,1065188-DCA,Individual,02/28/2018
15503,10040,NEW YORK,1314513-DCA,Business,01/06/2018
15504,10541,MAHOPAC,1460385-DCA,Individual,02/28/2019
15505,11729,DEER PARK,1320966-DCA,Business,01/31/2019
15506,10451,BRONX,2004412-1105-DCA,Business,12/31/2017
15507,11209,BROOKLYN,1195427-DCA,Individual,02/28/2019
15508,11214,BROOKLYN,0977055-DCA,Business,12/31/2017
15509,11234,BROOKLYN,1096416-DCA,Business,07/31/2019
15510,11106,ASTORIA,1072278-DCA,Business,02/28/2019
15511,10301,STATEN ISLAND,2041539-DCA,Individual,02/28/2019
15512,10304,STATEN ISLAND,1392654-DCA,Individual,02/28/2019
15513,11223,BROOKLYN,1466438-DCA,Business,12/31/2018
15514,10301,STATEN ISLAND,1413738-DCA,Business,12/31/2018
15515,10458,BRONX,2021487-DCA,Business,07/31/2019
15516,10024,NEW YORK,2056574-DCA,Business,12/15/2019
15517,10451,BRONX,2053904-2-DCA,Business,12/31/2018
15518,10035,NEW YORK,2004059-DCA,Business,06/30/2018
15519,11783,SEAFORD,1310862-DCA,Business,02/28/2019
15520,10469,BRONX,2038737-DCA,Individual,05/31/2019
15521,10024,NEW YORK,2055672-DCA,Business,12/15/2019
15522,11378,MASPETH,2060284-DCA,Business,12/31/2019
15523,11214,BROOKLYN,2031443-DCA,Business,07/31/2019
15524,10458,BRONX,1346935-DCA,Business,12/31/2017
15525,11209,BROOKLYN,2001693-DCA,Business,11/01/2017
15527,10002,NEW YORK,1299002-DCA,Business,04/30/2018
15528,10021,NEW YORK,0914705-DCA,Individual,02/28/2019
15529,11203,BROOKLYN,2024133-DCA,Business,07/31/2019
15530,11217,BROOKLYN,2014090-1-DCA,Business,12/31/2017
15531,10022,NEW YORK,1282502-DCA,Business,07/31/2019
15532,10038,NEW YORK,2050152-DCA,Business,09/15/2018
15533,11223,BROOKLYN,0650625-DCA,Individual,05/31/2019
15536,11795,WEST ISLIP,1464821-DCA,Individual,02/28/2019
15537,10314,STATEN ISLAND,2051301-DCA,Business,03/15/2018
15538,11102,ASTORIA,1467925-DCA,Individual,02/28/2019
15539,10009,NEW YORK,2011212-DCA,Business,12/15/2018
15540,11221,BROOKLYN,1245533-DCA,Business,12/31/2017
15541,11411,CAMBRIA HEIGHTS,1276314-DCA,Business,02/28/2019
15542,10312,STATEN ISLAND,1270045-DCA,Individual,02/28/2019
15543,11566,MERRICK,2009023-DCA,Business,02/28/2019
15544,11427,QUEENS VLG,2056134-DCA,Individual,02/28/2019
15545,10462,BRONX,1473239-DCA,Business,07/31/2019
15546,10305,STATEN ISLAND,1362440-DCA,Business,02/28/2019
15547,11219,BROOKLYN,0980983-DCA,Individual,02/28/2019
15548,11238,BROOKLYN,1219088-DCA,Business,12/31/2017
15549,11101,LONG ISLAND CITY,2056216-DCA,Business,07/31/2019
15550,11234,BROOKLYN,2028547-DCA,Individual,02/28/2019
15552,11361,BAYSIDE,0899883-DCA,Business,06/30/2018
15553,10314,STATEN ISLAND,1281110-DCA,Individual,02/28/2019
15554,11419,SOUTH RICHMOND HILL,1316168-DCA,Business,07/31/2019
15555,11215,BROOKLYN,2053436-2-DCA,Business,12/31/2018
15556,10004,NEW YORK,2057066-DCA,Business,01/31/2019
15557,10456,BRONX,2053104-DCA,Business,02/28/2019
15558,11230,BROOKLYN,0777700-DCA,Individual,05/31/2019
15559,11417,OZONE PARK,2027393-DCA,Individual,02/28/2019
15560,11422,ROSEDALE,2059776-DCA,Individual,02/28/2019
15561,11354,FLUSHING,2019215-DCA,Business,06/30/2018
15562,11793,WANTAGH,1377373-DCA,Individual,02/28/2019
15563,11421,WOODHAVEN,1470828-DCA,Business,02/28/2019
15564,10462,BRONX,2042936-1-DCA,Business,12/31/2017
15565,11791,SYOSSET,0575226-DCA,Individual,05/31/2019
15566,11204,BROOKLYN,2014535-DCA,Business,12/31/2018
15567,10465,BRONX,2052337-DCA,Business,04/15/2019
15568,11357,WHITESTONE,0750080-DCA,Individual,05/31/2019
15569,10314,STATEN ISLAND,1253639-DCA,Business,12/31/2018
15570,10704,YONKERS,1174692-DCA,Business,02/28/2019
15571,10011,NEW YORK,1022575-DCA,Business,03/31/2019
15572,10301,STATEN ISLAND,2021980-DCA,Individual,02/28/2019
15573,11221,BROOKLYN,2052374-DCA,Business,12/31/2018
15574,11211,BROOKLYN,1194652-DCA,Business,02/28/2019
15575,10562,OSSINING,1336421-DCA,Business,02/28/2019
15576,11208,BROOKLYN,0965075-DCA,Business,07/31/2019
15577,11222,BROOKLYN,1291009-DCA,Business,03/31/2018
15578,11229,BROOKLYN,2030806-DCA,Business,03/31/2018
15579,11433,JAMAICA,2035556-DCA,Business,06/30/2018
15580,11231,BROOKLYN,2039389-DCA,Business,02/28/2019
15581,10547,MOHEGAN LAKE,1347046-DCA,Individual,02/28/2019
15582,10451,BRONX,1006566-DCA,Business,01/06/2018
15583,10001,NEW YORK,2024917-DCA,Individual,02/28/2019
15584,10583,Scarsdale,1467420-DCA,Individual,02/28/2019
15585,10303,STATEN ISLAND,2029157-DCA,Business,12/31/2017
15586,11369,EAST ELMHURST,2017820-DCA,Business,02/28/2019
15587,11373,ELMHURST,2035047-DCA,Individual,02/28/2019
15588,10312,STATEN ISLAND,1333644-DCA,Individual,02/28/2019
15589,10301,STATEN ISLAND,1163079-DCA,Business,02/28/2019
15592,11216,BROOKLYN,1431560-DCA,Business,12/31/2018
