zipcode,type,count
10465,"Bottled beverages, including water, sodas, juices, etc.",1
10465,Caf̩/Coffee/Tea,1
10465,Chicken,1
10465,Chinese,1
10465,Delicatessen,1
10465,Donuts,1
10465,Hamburgers,1
10465,"Ice Cream, Gelato, Yogurt, Ices",1
10465,Irish,1
10465,Italian,1
10465,Japanese,1
10465,"Juice, Smoothies, Fruit Salads",1
10465,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10465,Mexican,1
10465,Pizza,1
10465,Pizza/Italian,1
10465,Sandwiches,1
10465,Seafood,1
10465,Soul Food,1
10465,Spanish,1
10465,Tex-Mex,1
10466,American,1
10466,Bakery,1
10466,Caribbean,1
10466,Chicken,1
10466,Chinese,1
10466,Donuts,1
10466,Hamburgers,1
10466,Hawaiian,1
10466,"Ice Cream, Gelato, Yogurt, Ices",1
10466,"Juice, Smoothies, Fruit Salads",1
10466,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10466,Pizza,1
10466,Pizza/Italian,1
10466,Sandwiches,1
10466,Sandwiches/Salads/Mixed Buffet,1
10466,Soul Food,1
10466,Spanish,1
10467,African,1
10467,American,1
10467,Bakery,1
10467,Bangladeshi,1
10467,Caf̩/Coffee/Tea,1
10467,Caribbean,1
10467,Chicken,1
10467,Chinese,1
10467,Creole/Cajun,1
10467,Delicatessen,1
10467,Donuts,1
10467,Hamburgers,1
10467,Indian,1
10467,"Juice, Smoothies, Fruit Salads",1
10467,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10467,Mexican,1
10467,Pancakes/Waffles,1
10467,Pizza,1
10467,Pizza/Italian,1
10467,Sandwiches,1
10467,Seafood,1
10467,Spanish,1
10467,Tex-Mex,1
10468,African,1
10468,American,1
10468,Asian,1
10468,Bakery,1
10468,Barbecue,1
10468,Caf̩/Coffee/Tea,1
10468,Chicken,1
10468,Chinese,1
10468,Delicatessen,1
10468,Donuts,1
10468,Greek,1
10468,Hamburgers,1
10468,Irish,1
10468,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10468,Mexican,1
10468,Pizza,1
10468,Pizza/Italian,1
10468,Sandwiches,1
10468,Spanish,1
10469,African,1
10469,American,1
10469,Bakery,1
10469,Caf̩/Coffee/Tea,1
10469,Caribbean,1
10469,Chicken,1
10469,Chinese,1
10469,Delicatessen,1
10469,Donuts,1
10469,Eastern European,1
10469,Hamburgers,1
10469,Italian,1
10469,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10469,Pakistani,1
10469,Pizza,1
10469,Pizza/Italian,1
10469,Sandwiches,1
10469,Spanish,1
10470,American,1
10470,Bakery,1
10470,"Bottled beverages, including water, sodas, juices, etc.",1
10470,Caribbean,1
10470,Chicken,1
10470,Chinese,1
10470,Donuts,1
10470,Hamburgers,1
10470,Indian,1
10470,Irish,1
10470,Italian,1
10470,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10470,Other,1
10470,Pizza,1
10470,Spanish,1
10471,American,1
10471,Barbecue,1
10471,Chinese,1
10471,Donuts,1
10471,Hamburgers,1
10471,Italian,1
10471,Japanese,1
10471,Jewish/Kosher,1
10471,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10471,Mexican,1
10471,Pizza,1
10471,Pizza/Italian,1
10471,Sandwiches,1
10471,Spanish,1
10471,Steak,1
10472,African,1
10472,American,1
10472,Bakery,1
10472,Bangladeshi,1
10472,"Bottled beverages, including water, sodas, juices, etc.",1
10472,Caf̩/Coffee/Tea,1
10472,Caribbean,1
10472,Chicken,1
10472,Chinese,1
10472,Chinese/Cuban,1
10472,Donuts,1
10472,Hamburgers,1
10472,"Juice, Smoothies, Fruit Salads",1
10472,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10472,Mexican,1
10472,Other,1
10472,Pancakes/Waffles,1
10472,Pizza,1
10472,Soul Food,1
10472,Spanish,1
10473,American,1
10473,Chicken,1
10473,Chinese,1
10473,Donuts,1
10473,Hamburgers,1
10473,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10473,Pizza,1
10473,Pizza/Italian,1
10473,Sandwiches,1
10473,Sandwiches/Salads/Mixed Buffet,1
10473,Seafood,1
10473,Spanish,1
10474,American,1
10474,Caf̩/Coffee/Tea,1
10474,Chinese,1
10474,Delicatessen,1
10474,Donuts,1
10474,Hamburgers,1
10474,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
10474,Mexican,1
10474,Other,1
10474,Pizza,1
10474,Pizza/Italian,1
10474,Spanish,1
10475,American,1
10475,Bagels/Pretzels,1
10475,Bakery,1
10475,Caf̩/Coffee/Tea,1
10475,Caribbean,1
10475,Chicken,1
10475,Chinese,1
10475,Delicatessen,1
10475,Donuts,1
10475,Hamburgers,1
10475,Hotdogs,1
10475,"Ice Cream, Gelato, Yogurt, Ices",1
10475,Italian,1
10475,Japanese,1
10475,"Juice, Smoothies, Fruit Salads",1
10475,Mediterranean,1
10475,Mexican,1
10475,Pancakes/Waffles,1
10475,Pizza,1
10475,Pizza/Italian,1
10475,Sandwiches,1
10475,Sandwiches/Salads/Mixed Buffet,1
10475,Seafood,1
10475,Steak,1
10475,Tex-Mex,1
10475,Thai,1
11001,American,1
11001,Pizza/Italian,1
11004,Afghan,1
11004,American,1
11004,Bagels/Pretzels,1
11004,Caf̩/Coffee/Tea,1
11004,Chicken,1
11004,Chinese,1
11004,Donuts,1
11004,Hamburgers,1
11004,"Ice Cream, Gelato, Yogurt, Ices",1
11004,Indian,1
11004,Mediterranean,1
11004,Pizza,1
11004,Sandwiches,1
11004,Tex-Mex,1
11004,Vegetarian,1
11005,American,1
11005,Continental,1
11040,American,1
11040,Asian,1
11040,Chinese,1
11040,Indian,1
11040,Italian,1
11040,Other,1
11040,Pizza,1
11040,Sandwiches/Salads/Mixed Buffet,1
11040,Spanish,1
11101,American,1
11101,Armenian,1
11101,Asian,1
11101,Bagels/Pretzels,1
11101,Bakery,1
11101,Brazilian,1
11101,Caf̩/Coffee/Tea,1
11101,Caribbean,1
11101,Chicken,1
11101,Chinese,1
11101,Chinese/Japanese,1
11101,Continental,1
11101,Delicatessen,1
11101,Donuts,1
11101,Eastern European,1
11101,Egyptian,1
11101,French,1
11101,Greek,1
11101,Hamburgers,1
11101,"Ice Cream, Gelato, Yogurt, Ices",1
11101,Indian,1
11101,Irish,1
11101,Italian,1
11101,Japanese,1
11101,Jewish/Kosher,1
11101,"Juice, Smoothies, Fruit Salads",1
11101,Korean,1
11101,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11101,Mediterranean,1
11101,Mexican,1
11101,Middle Eastern,1
11101,Other,1
11101,Peruvian,1
11101,Pizza,1
11101,Sandwiches,1
11101,Sandwiches/Salads/Mixed Buffet,1
11101,Seafood,1
11101,Spanish,1
11101,Thai,1
11101,Vietnamese/Cambodian/Malaysia,1
11102,American,1
11102,Asian,1
11102,Bagels/Pretzels,1
11102,Bakery,1
11102,Bangladeshi,1
11102,Caf̩/Coffee/Tea,1
11102,Chinese,1
11102,Czech,1
11102,Delicatessen,1
11102,Donuts,1
11102,Eastern European,1
11102,Greek,1
11102,Hamburgers,1
11102,"Ice Cream, Gelato, Yogurt, Ices",1
11102,Indian,1
11102,Irish,1
11102,Italian,1
11102,"Juice, Smoothies, Fruit Salads",1
11102,Mediterranean,1
11102,Mexican,1
11102,Other,1
11102,Pakistani,1
11102,Peruvian,1
11102,Pizza,1
11102,Pizza/Italian,1
11102,Sandwiches,1
11102,Seafood,1
11102,Spanish,1
11103,Afghan,1
11103,American,1
11103,Armenian,1
11103,Asian,1
11103,Bagels/Pretzels,1
11103,Bakery,1
11103,Barbecue,1
11103,"Bottled beverages, including water, sodas, juices, etc.",1
11103,Brazilian,1
11103,Caf̩/Coffee/Tea,1
11103,Cajun,1
11103,Chicken,1
11103,Chilean,1
11103,Chinese,1
11103,Continental,1
11103,Delicatessen,1
11103,Donuts,1
11103,Eastern European,1
11103,Egyptian,1
11103,German,1
11103,Greek,1
11103,Hamburgers,1
11103,Hawaiian,1
11103,"Ice Cream, Gelato, Yogurt, Ices",1
11103,Indian,1
11103,Irish,1
11103,Italian,1
11103,Japanese,1
11103,"Juice, Smoothies, Fruit Salads",1
11103,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11103,Mediterranean,1
11103,Mexican,1
11103,Middle Eastern,1
11103,Moroccan,1
11103,Other,1
11103,Peruvian,1
11103,Pizza,1
11103,Pizza/Italian,1
11103,Sandwiches,1
11103,Seafood,1
11103,Spanish,1
11103,Steak,1
11103,Tex-Mex,1
11103,Thai,1
11103,Vegetarian,1
11103,Vietnamese/Cambodian/Malaysia,1
11104,American,1
11104,Armenian,1
11104,Asian,1
11104,Bagels/Pretzels,1
11104,Bakery,1
11104,Bangladeshi,1
11104,"Bottled beverages, including water, sodas, juices, etc.",1
11104,Caf̩/Coffee/Tea,1
11104,Chinese,1
11104,Donuts,1
11104,Eastern European,1
11104,Hamburgers,1
11104,"Ice Cream, Gelato, Yogurt, Ices",1
11104,Indian,1
11104,Irish,1
11104,Italian,1
11104,Japanese,1
11104,"Juice, Smoothies, Fruit Salads",1
11104,Korean,1
11104,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11104,Mexican,1
11104,Not Listed/Not Applicable,1
11104,Peruvian,1
11104,Pizza,1
11104,Pizza/Italian,1
11104,Sandwiches,1
11104,Sandwiches/Salads/Mixed Buffet,1
11104,Spanish,1
11104,Thai,1
11104,Turkish,1
11105,Afghan,1
11105,American,1
11105,Asian,1
11105,Australian,1
11105,Bagels/Pretzels,1
11105,Bakery,1
11105,Brazilian,1
11105,Caf̩/Coffee/Tea,1
11105,Chicken,1
11105,Chinese,1
11105,Chinese/Japanese,1
11105,Creole/Cajun,1
11105,Czech,1
11105,Delicatessen,1
11105,Donuts,1
11105,French,1
11105,Greek,1
11105,Hamburgers,1
11105,Hotdogs,1
11105,"Ice Cream, Gelato, Yogurt, Ices",1
11105,Indian,1
11105,Irish,1
11105,Italian,1
11105,Japanese,1
11105,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11105,Mediterranean,1
11105,Mexican,1
11105,Middle Eastern,1
11105,Other,1
11105,Peruvian,1
11105,Pizza,1
11105,Pizza/Italian,1
11105,Salads,1
11105,Sandwiches,1
11105,Sandwiches/Salads/Mixed Buffet,1
11105,Seafood,1
11105,Southwestern,1
11105,Spanish,1
11105,Steak,1
11105,Tex-Mex,1
11105,Thai,1
11105,Turkish,1
11106,Afghan,1
11106,American,1
11106,Armenian,1
11106,Asian,1
11106,Bagels/Pretzels,1
11106,Bakery,1
11106,Bangladeshi,1
11106,Barbecue,1
11106,Brazilian,1
11106,Caf̩/Coffee/Tea,1
11106,Caribbean,1
11106,Chicken,1
11106,Chinese,1
11106,Continental,1
11106,Delicatessen,1
11106,Donuts,1
11106,English,1
11106,French,1
11106,Greek,1
11106,Hamburgers,1
11106,Hawaiian,1
11106,"Ice Cream, Gelato, Yogurt, Ices",1
11106,Indian,1
11106,Irish,1
11106,Italian,1
11106,Japanese,1
11106,"Juice, Smoothies, Fruit Salads",1
11106,Korean,1
11106,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11106,Mediterranean,1
11106,Mexican,1
11106,Other,1
11106,Pizza,1
11106,Pizza/Italian,1
11106,Russian,1
11106,Sandwiches,1
11106,Spanish,1
11106,Tex-Mex,1
11106,Thai,1
11109,American,1
11109,Caf̩/Coffee/Tea,1
11109,Chinese,1
11109,Italian,1
11109,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11201,African,1
11201,American,1
11201,Asian,1
11201,Bagels/Pretzels,1
11201,Bakery,1
11201,Barbecue,1
11201,Caf̩/Coffee/Tea,1
11201,Cajun,1
11201,Caribbean,1
11201,Chicken,1
11201,Chinese,1
11201,Chinese/Japanese,1
11201,Continental,1
11201,Delicatessen,1
11201,Donuts,1
11201,Eastern European,1
11201,English,1
11201,Ethiopian,1
11201,French,1
11201,Greek,1
11201,Hamburgers,1
11201,Hotdogs,1
11201,"Ice Cream, Gelato, Yogurt, Ices",1
11201,Indian,1
11201,Italian,1
11201,Japanese,1
11201,"Juice, Smoothies, Fruit Salads",1
11201,Korean,1
11201,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11201,Mediterranean,1
11201,Mexican,1
11201,Middle Eastern,1
11201,Other,1
11201,Pakistani,1
11201,Pizza,1
11201,Pizza/Italian,1
11201,Polish,1
11201,Salads,1
11201,Sandwiches,1
11201,Sandwiches/Salads/Mixed Buffet,1
11201,Seafood,1
11201,Soul Food,1
11201,Soups & Sandwiches,1
11201,Spanish,1
11201,Tapas,1
11201,Tex-Mex,1
11201,Thai,1
11201,Turkish,1
11201,Vegetarian,1
11201,Vietnamese/Cambodian/Malaysia,1
11203,African,1
11203,American,1
11203,Bakery,1
11203,Caf̩/Coffee/Tea,1
11203,Caribbean,1
11203,Chicken,1
11203,Chinese,1
11203,Creole,1
11203,Donuts,1
11203,Hamburgers,1
11203,"Juice, Smoothies, Fruit Salads",1
11203,Other,1
11203,Pizza,1
11203,Sandwiches,1
11203,Seafood,1
11203,Spanish,1
11203,Tex-Mex,1
11203,Vegetarian,1
11204,American,1
11204,Bakery,1
11204,Caf̩/Coffee/Tea,1
11204,Chinese,1
11204,Chinese/Japanese,1
11204,Donuts,1
11204,Eastern European,1
11204,Hamburgers,1
11204,"Ice Cream, Gelato, Yogurt, Ices",1
11204,Italian,1
11204,Japanese,1
11204,Jewish/Kosher,1
11204,"Juice, Smoothies, Fruit Salads",1
11204,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11204,Mediterranean,1
11204,Mexican,1
11204,Other,1
11204,Pizza,1
11204,Pizza/Italian,1
11204,Russian,1
11204,Sandwiches,1
11204,Tex-Mex,1
11204,Vietnamese/Cambodian/Malaysia,1
11205,African,1
11205,American,1
11205,Bagels/Pretzels,1
11205,Bakery,1
11205,Caf̩/Coffee/Tea,1
11205,Cajun,1
11205,Californian,1
11205,Caribbean,1
11205,Chicken,1
11205,Chinese,1
11205,Creole,1
11205,Donuts,1
11205,French,1
11205,Indian,1
11205,Irish,1
11205,Italian,1
11205,Japanese,1
11205,Jewish/Kosher,1
11205,Korean,1
11205,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11205,Mediterranean,1
11205,Mexican,1
11205,Middle Eastern,1
11205,Other,1
11205,Pizza,1
11205,Pizza/Italian,1
11205,Sandwiches,1
11205,Seafood,1
11205,Soul Food,1
11205,Southwestern,1
11205,Spanish,1
11205,Tex-Mex,1
11205,Thai,1
11205,Vegetarian,1
11206,American,1
11206,Armenian,1
11206,Asian,1
11206,Bagels/Pretzels,1
11206,Bakery,1
11206,"Bottled beverages, including water, sodas, juices, etc.",1
11206,Caf̩/Coffee/Tea,1
11206,Caribbean,1
11206,Chicken,1
11206,Chinese,1
11206,Continental,1
11206,Delicatessen,1
11206,Donuts,1
11206,French,1
11206,Hamburgers,1
11206,"Ice Cream, Gelato, Yogurt, Ices",1
11206,Indian,1
11206,Italian,1
11206,Japanese,1
11206,Jewish/Kosher,1
11206,"Juice, Smoothies, Fruit Salads",1
11206,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11206,Mediterranean,1
11206,Mexican,1
11206,Middle Eastern,1
11206,Other,1
11206,Pancakes/Waffles,1
11206,Pizza,1
11206,Pizza/Italian,1
11206,Sandwiches,1
11206,Sandwiches/Salads/Mixed Buffet,1
11206,Spanish,1
11206,Thai,1
11206,Vegetarian,1
11207,African,1
11207,American,1
11207,Bakery,1
11207,Caf̩/Coffee/Tea,1
11207,Caribbean,1
11207,Chicken,1
11207,Chinese,1
11207,Delicatessen,1
11207,Donuts,1
11207,Hamburgers,1
11207,"Ice Cream, Gelato, Yogurt, Ices",1
11207,Indian,1
11207,Italian,1
11207,Japanese,1
11207,"Juice, Smoothies, Fruit Salads",1
11207,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11207,Mexican,1
11207,Other,1
11207,Pizza,1
11207,Pizza/Italian,1
11207,Sandwiches,1
11207,Sandwiches/Salads/Mixed Buffet,1
11207,Spanish,1
11207,Tex-Mex,1
11208,American,1
11208,Bakery,1
11208,Bangladeshi,1
11208,Caf̩/Coffee/Tea,1
11208,Caribbean,1
11208,Chicken,1
11208,Chinese,1
11208,Delicatessen,1
11208,Donuts,1
11208,Hamburgers,1
11208,Indian,1
11208,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11208,Mexican,1
11208,Other,1
11208,Pizza,1
11208,Pizza/Italian,1
11208,Sandwiches,1
11208,Spanish,1
11209,American,1
11209,Armenian,1
11209,Asian,1
11209,Bagels/Pretzels,1
11209,Bakery,1
11209,Barbecue,1
11209,"Bottled beverages, including water, sodas, juices, etc.",1
11209,Caf̩/Coffee/Tea,1
11209,Chicken,1
11209,Chinese,1
11209,Czech,1
11209,Delicatessen,1
11209,Donuts,1
11209,Eastern European,1
11209,Egyptian,1
11209,German,1
11209,Greek,1
11209,Hamburgers,1
11209,Hotdogs,1
11209,"Ice Cream, Gelato, Yogurt, Ices",1
11209,Indian,1
11209,Irish,1
11209,Italian,1
11209,Japanese,1
11209,"Juice, Smoothies, Fruit Salads",1
11209,Korean,1
11209,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11209,Mediterranean,1
11209,Mexican,1
11209,Middle Eastern,1
11209,Moroccan,1
11209,Other,1
11209,Pizza,1
11209,Pizza/Italian,1
11209,Salads,1
11209,Sandwiches,1
11209,Sandwiches/Salads/Mixed Buffet,1
11209,Seafood,1
11209,Spanish,1
11209,Steak,1
11209,Tapas,1
11209,Tex-Mex,1
11209,Thai,1
11209,Turkish,1
11209,Vietnamese/Cambodian/Malaysia,1
11210,American,1
11210,Bagels/Pretzels,1
11210,Bakery,1
11210,Barbecue,1
11210,Caf̩/Coffee/Tea,1
11210,Caribbean,1
11210,Chicken,1
11210,Chinese,1
11210,Creole,1
11210,Creole/Cajun,1
11210,Donuts,1
11210,Hamburgers,1
11210,Indian,1
11210,Japanese,1
11210,Jewish/Kosher,1
11210,"Juice, Smoothies, Fruit Salads",1
11210,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11210,Mexican,1
11210,Middle Eastern,1
11210,Pizza,1
11210,Pizza/Italian,1
11210,Sandwiches,1
11210,Tex-Mex,1
11210,Vegetarian,1
11211,American,1
11211,Asian,1
11211,Bagels/Pretzels,1
11211,Bakery,1
11211,Barbecue,1
11211,"Bottled beverages, including water, sodas, juices, etc.",1
11211,Brazilian,1
11211,Caf̩/Coffee/Tea,1
11211,Caribbean,1
11211,Chicken,1
11211,Chinese,1
11211,Chinese/Cuban,1
11211,Continental,1
11211,Delicatessen,1
11211,Donuts,1
11211,Eastern European,1
11211,French,1
11211,German,1
11211,Greek,1
11211,Hamburgers,1
11211,Hawaiian,1
11211,"Ice Cream, Gelato, Yogurt, Ices",1
11211,Indian,1
11211,Irish,1
11211,Italian,1
11211,Japanese,1
11211,Jewish/Kosher,1
11211,"Juice, Smoothies, Fruit Salads",1
11211,Korean,1
11211,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11211,Mediterranean,1
11211,Mexican,1
11211,Middle Eastern,1
11211,Other,1
11211,Peruvian,1
11211,Pizza,1
11211,Pizza/Italian,1
11211,Russian,1
11211,Sandwiches,1
11211,Sandwiches/Salads/Mixed Buffet,1
11211,Soul Food,1
11211,Spanish,1
11211,Steak,1
11211,Tapas,1
11211,Tex-Mex,1
11211,Thai,1
11211,Vegetarian,1
11211,Vietnamese/Cambodian/Malaysia,1
11212,American,1
11212,Asian,1
11212,Bakery,1
11212,Caf̩/Coffee/Tea,1
11212,Caribbean,1
11212,Chicken,1
11212,Chinese,1
11212,Donuts,1
11212,Hamburgers,1
11212,Japanese,1
11212,"Juice, Smoothies, Fruit Salads",1
11212,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11212,Other,1
11212,Pizza,1
11212,Pizza/Italian,1
11212,Sandwiches,1
11212,Seafood,1
11212,Soul Food,1
11212,Spanish,1
11213,American,1
11213,Bakery,1
11213,Caf̩/Coffee/Tea,1
11213,Californian,1
11213,Caribbean,1
11213,Chicken,1
11213,Chinese,1
11213,Donuts,1
11213,Hamburgers,1
11213,"Ice Cream, Gelato, Yogurt, Ices",1
11213,Indian,1
11213,Jewish/Kosher,1
11213,"Juice, Smoothies, Fruit Salads",1
11213,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11213,Other,1
11213,Pizza,1
11213,Pizza/Italian,1
11213,Sandwiches,1
11213,Seafood,1
11213,Spanish,1
11214,American,1
11214,Armenian,1
11214,Asian,1
11214,Bagels/Pretzels,1
11214,Bakery,1
11214,"Bottled beverages, including water, sodas, juices, etc.",1
11214,Caf̩/Coffee/Tea,1
11214,Chicken,1
11214,Chinese,1
11214,Chinese/Japanese,1
11214,Delicatessen,1
11214,Donuts,1
11214,Eastern European,1
11214,Hamburgers,1
11214,"Ice Cream, Gelato, Yogurt, Ices",1
11214,Italian,1
11214,Japanese,1
11214,"Juice, Smoothies, Fruit Salads",1
11214,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11214,Mediterranean,1
11214,Mexican,1
11214,Middle Eastern,1
11214,Other,1
11214,Pakistani,1
11214,Peruvian,1
11214,Pizza,1
11214,Pizza/Italian,1
11214,Polish,1
11214,Russian,1
11214,Sandwiches,1
11214,Spanish,1
11214,Steak,1
11214,Tex-Mex,1
11214,Turkish,1
11214,Vietnamese/Cambodian/Malaysia,1
11215,American,1
11215,Asian,1
11215,Australian,1
11215,Bagels/Pretzels,1
11215,Bakery,1
11215,Barbecue,1
11215,"Bottled beverages, including water, sodas, juices, etc.",1
11215,Caf̩/Coffee/Tea,1
11215,Chicken,1
11215,Chinese,1
11215,Chinese/Cuban,1
11215,Continental,1
11215,Delicatessen,1
11215,Donuts,1
11215,Eastern European,1
11215,Egyptian,1
11215,English,1
11215,French,1
11215,German,1
11215,Greek,1
11215,Hamburgers,1
11215,"Ice Cream, Gelato, Yogurt, Ices",1
11215,Indian,1
11215,Indonesian,1
11215,Irish,1
11215,Italian,1
11215,Japanese,1
11215,Jewish/Kosher,1
11215,"Juice, Smoothies, Fruit Salads",1
11215,Korean,1
11215,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11215,Mediterranean,1
11215,Mexican,1
11215,Middle Eastern,1
11215,Other,1
11215,Pancakes/Waffles,1
11215,Peruvian,1
11215,Pizza,1
11215,Pizza/Italian,1
11215,Salads,1
11215,Sandwiches,1
11215,Sandwiches/Salads/Mixed Buffet,1
11215,Seafood,1
11215,Spanish,1
11215,Tapas,1
11215,Tex-Mex,1
11215,Thai,1
11215,Turkish,1
11215,Vietnamese/Cambodian/Malaysia,1
11216,African,1
11216,American,1
11216,Bagels/Pretzels,1
11216,Bakery,1
11216,"Bottled beverages, including water, sodas, juices, etc.",1
11216,Caf̩/Coffee/Tea,1
11216,Cajun,1
11216,Caribbean,1
11216,Chicken,1
11216,Chinese,1
11216,Donuts,1
11216,French,1
11216,Hamburgers,1
11216,"Ice Cream, Gelato, Yogurt, Ices",1
11216,Indian,1
11216,Japanese,1
11216,"Juice, Smoothies, Fruit Salads",1
11216,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11216,Mexican,1
11216,Middle Eastern,1
11216,Other,1
11216,Pizza,1
11216,Pizza/Italian,1
11216,Sandwiches,1
11216,Soul Food,1
11216,Southwestern,1
11216,Spanish,1
11216,Tex-Mex,1
11216,Vegetarian,1
11217,American,1
11217,Asian,1
11217,Bagels/Pretzels,1
11217,Bakery,1
11217,Barbecue,1
11217,"Bottled beverages, including water, sodas, juices, etc.",1
11217,Caf̩/Coffee/Tea,1
11217,Caribbean,1
11217,Chicken,1
11217,Chinese,1
11217,Chinese/Japanese,1
11217,Creole,1
11217,Delicatessen,1
11217,Donuts,1
11217,Ethiopian,1
11217,French,1
11217,German,1
11217,Greek,1
11217,Hamburgers,1
11217,Hotdogs,1
11217,Hotdogs/Pretzels,1
11217,"Ice Cream, Gelato, Yogurt, Ices",1
11217,Indian,1
11217,Italian,1
11217,Japanese,1
11217,Jewish/Kosher,1
11217,"Juice, Smoothies, Fruit Salads",1
11217,Korean,1
11217,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11217,Mediterranean,1
11217,Mexican,1
11217,Middle Eastern,1
11217,Nuts/Confectionary,1
11217,Other,1
11217,Pizza,1
11217,Pizza/Italian,1
11217,Sandwiches,1
11217,Sandwiches/Salads/Mixed Buffet,1
11217,Seafood,1
11217,Soups,1
11217,Soups & Sandwiches,1
11217,Spanish,1
11217,Steak,1
11217,Tex-Mex,1
11217,Thai,1
11217,Vegetarian,1
11217,Vietnamese/Cambodian/Malaysia,1
11218,American,1
11218,Asian,1
11218,Bakery,1
11218,Bangladeshi,1
11218,Caf̩/Coffee/Tea,1
11218,Caribbean,1
11218,Chicken,1
11218,Chinese,1
11218,Delicatessen,1
11218,Donuts,1
11218,Eastern European,1
11218,French,1
11218,Hamburgers,1
11218,"Ice Cream, Gelato, Yogurt, Ices",1
11218,Indian,1
11218,Italian,1
11218,Japanese,1
11218,Jewish/Kosher,1
11218,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11218,Mexican,1
11218,Middle Eastern,1
11218,Pakistani,1
11218,Pizza,1
11218,Pizza/Italian,1
11218,Russian,1
11218,Sandwiches,1
11218,Sandwiches/Salads/Mixed Buffet,1
11218,Spanish,1
11218,Tex-Mex,1
11218,Thai,1
11218,Vietnamese/Cambodian/Malaysia,1
11219,American,1
11219,Asian,1
11219,Bagels/Pretzels,1
11219,Bakery,1
11219,Chinese,1
11219,Chinese/Japanese,1
11219,Continental,1
11219,Delicatessen,1
11219,Donuts,1
11219,Greek,1
11219,Hamburgers,1
11219,Indian,1
11219,Italian,1
11219,Japanese,1
11219,Jewish/Kosher,1
11219,"Juice, Smoothies, Fruit Salads",1
11219,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11219,Mexican,1
11219,Other,1
11219,Pizza,1
11219,Pizza/Italian,1
11219,Russian,1
11219,Sandwiches/Salads/Mixed Buffet,1
11219,Seafood,1
11219,Spanish,1
11220,American,1
11220,Asian,1
11220,Bagels/Pretzels,1
11220,Bakery,1
11220,Barbecue,1
11220,Caf̩/Coffee/Tea,1
11220,Chicken,1
11220,Chinese,1
11220,Chinese/Cuban,1
11220,Chinese/Japanese,1
11220,Delicatessen,1
11220,Donuts,1
11220,Egyptian,1
11220,Greek,1
11220,Hamburgers,1
11220,"Ice Cream, Gelato, Yogurt, Ices",1
11220,Indian,1
11220,Irish,1
11220,Italian,1
11220,Japanese,1
11220,"Juice, Smoothies, Fruit Salads",1
11220,Korean,1
11220,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11220,Mediterranean,1
11220,Mexican,1
11220,Middle Eastern,1
11220,Moroccan,1
11220,Other,1
11220,Peruvian,1
11220,Pizza,1
11220,Pizza/Italian,1
11220,Sandwiches,1
11220,Sandwiches/Salads/Mixed Buffet,1
11220,Seafood,1
11220,Spanish,1
11220,Tex-Mex,1
11220,Thai,1
11220,Vietnamese/Cambodian/Malaysia,1
11221,American,1
11221,Bakery,1
11221,"Bottled beverages, including water, sodas, juices, etc.",1
11221,Caf̩/Coffee/Tea,1
11221,Caribbean,1
11221,Chicken,1
11221,Chinese,1
11221,Donuts,1
11221,French,1
11221,Hamburgers,1
11221,Indian,1
11221,Italian,1
11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11221,Mediterranean,1
11221,Mexican,1
